brand,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,seats,selling_price
Datsun,10000,Individual,Petrol,Manual,19.83,1198,5,444000
Hyundai,69300,Dealer,Petrol,Automatic,18.9,1197,5,475000
Hyundai,37850,Dealer,Petrol,Manual,18.9,1197,5,568000
Maruti,52361,Dealer,Petrol,Manual,23.95,998,5,350000
Mahindra,70000,Individual,Diesel,Manual,16.36,2179,7,1500000
Honda,19790,Dealer,Petrol,Manual,17.5,1199,5,770000
Mahindra,68200,Dealer,Diesel,Manual,16.0,2179,7,1250000
Maruti,79000,Dealer,Diesel,Manual,28.4,1248,5,425000
Maruti,43875,Dealer,Petrol,Automatic,21.4,1197,5,580000
Maruti,100000,Individual,Diesel,Manual,19.3,1248,5,791000
Skoda,69000,Dealer,Diesel,Manual,21.14,1498,5,555000
Maruti,30000,Dealer,Petrol,Manual,20.73,1373,5,750000
Mercedes-Benz,34000,Dealer,Petrol,Automatic,9.26,3498,4,3600000
Renault,25000,Individual,Petrol,Manual,23.01,999,5,250000
Maruti,68000,Dealer,Diesel,Manual,23.4,1248,5,495000
BMW,13500,Dealer,Diesel,Automatic,22.69,1995,5,2275000
Mahindra,110000,Individual,Diesel,Automatic,16.0,2179,7,1025000
Honda,40079,Dealer,Petrol,Manual,18.6,1199,5,780000
Datsun,35000,Individual,Petrol,Manual,22.7,799,5,230000
Volkswagen,63096,Dealer,Diesel,Manual,20.34,1498,5,690000
Tata,74000,Dealer,Diesel,Manual,17.6,2179,7,1050000
Maruti,110000,Individual,Diesel,Manual,17.8,1248,5,300000
Renault,30000,Dealer,Petrol,Manual,25.17,799,5,345000
Hyundai,70000,Individual,Petrol,Manual,19.81,1086,5,225000
BMW,120000,Individual,Diesel,Automatic,14.69,2993,5,2200000
Maruti,17000,Individual,Petrol,Automatic,23.1,998,5,500000
Maruti,50000,Individual,Diesel,Manual,22.9,1248,5,420000
Maruti,70695,Dealer,Diesel,Manual,28.4,1248,5,525000
Hyundai,30000,Individual,Petrol,Manual,13.0,1591,5,1100000
Honda,10000,Dealer,Petrol,Automatic,18.0,1497,5,1225000
Ford,30000,Individual,Petrol,Manual,15.6,1196,5,295000
Maruti,70000,Individual,Petrol,Manual,19.7,796,5,165000
Maruti,50000,Individual,Petrol,Manual,18.6,1197,5,300000
Maruti,101374,Dealer,Diesel,Manual,23.4,1248,5,530000
Hyundai,25000,Individual,Petrol,Manual,18.9,1197,5,550000
Ford,69000,Dealer,Diesel,Manual,22.77,1498,5,615000
Jaguar,70000,Dealer,Diesel,Automatic,14.74,2993,5,1550000
Honda,128000,Dealer,Diesel,Manual,26.0,1498,5,600000
Honda,95066,Dealer,Petrol,Manual,17.4,1497,5,580000
Hyundai,15000,Individual,Petrol,Manual,18.27,998,5,958000
Maruti,71233,Dealer,Diesel,Manual,28.4,1248,5,440000
Honda,29000,Dealer,Petrol,Manual,17.8,1497,5,1025000
Maruti,33000,Dealer,Petrol,Manual,16.11,1196,5,350000
Hyundai,63168,Dealer,Petrol,Manual,19.81,1086,5,385000
Tata,10000,Individual,Diesel,Manual,17.6,2179,7,1150000
Hyundai,25645,Dealer,Diesel,Manual,22.54,1396,5,780000
Hyundai,90000,Dealer,Petrol,Manual,20.36,1197,5,275000
Hyundai,97845,Dealer,Diesel,Manual,23.0,1396,5,320000
Mahindra,47000,Dealer,Diesel,Manual,16.36,2179,7,1550000
Maruti,85000,Dealer,Petrol,Manual,20.85,1197,5,475000
Honda,79418,Dealer,Petrol,Manual,17.0,1497,5,440000
Ford,92000,Dealer,Diesel,Manual,22.7,1498,5,430000
Maruti,32903,Dealer,Petrol,Manual,23.95,998,5,347000
Hyundai,88098,Dealer,Diesel,Manual,21.9,1396,5,660000
Maruti,81000,Dealer,Diesel,Manual,28.4,1248,5,475000
Maruti,98000,Dealer,Petrol,Automatic,21.4,1197,5,575000
Maruti,42000,Dealer,Petrol,Manual,19.7,796,5,211000
Maruti,55002,Dealer,Diesel,Manual,26.59,1248,5,550000
Hyundai,88000,Dealer,Diesel,Automatic,17.01,1582,5,1249000
Maruti,100000,Individual,Diesel,Manual,25.2,1248,5,535000
Mercedes-Benz,99000,Dealer,Diesel,Automatic,14.84,2143,5,995000
Maruti,50000,Dealer,Petrol,Manual,18.6,1197,5,500000
Hyundai,15000,Dealer,Diesel,Manual,23.7,1396,5,1175000
Mercedes-Benz,48000,Dealer,Diesel,Automatic,11.0,2987,7,6600000
Hyundai,90000,Individual,Diesel,Manual,16.8,1493,5,190000
Datsun,30000,Individual,Petrol,Manual,20.63,1198,5,200000
Maruti,40580,Dealer,Petrol,Manual,22.74,796,5,224000
Volkswagen,79000,Dealer,Diesel,Manual,22.07,1199,5,440000
Hyundai,70000,Individual,Petrol,Manual,17.01,1591,5,430000
Ford,13133,Dealer,Diesel,Manual,24.4,1498,5,880000
Maruti,51577,Dealer,Diesel,Manual,24.3,1248,5,768000
Maruti,80000,Individual,Petrol,Manual,19.7,796,5,164000
Hyundai,60000,Individual,Petrol,Manual,17.8,1086,5,155000
Ford,56393,Dealer,Diesel,Manual,22.77,1498,5,700000
Tata,70000,Individual,Diesel,Manual,27.28,1047,5,410000
Maruti,13666,Dealer,Diesel,Automatic,24.3,1248,5,939000
Hyundai,62000,Dealer,Diesel,Manual,22.54,1396,5,580000
Renault,34000,Dealer,Petrol,Manual,23.01,999,5,385000
BMW,96500,Dealer,Diesel,Automatic,19.59,1995,5,2500000
Hyundai,10000,Individual,Petrol,Manual,18.9,1197,5,515000
Renault,49400,Dealer,Diesel,Manual,19.01,1461,5,570000
Tata,65000,Dealer,Diesel,Manual,14.1,2179,7,950000
Honda,60000,Dealer,Diesel,Manual,25.5,1498,5,800000
Ford,75000,Dealer,Diesel,Manual,20.0,1399,5,325000
BMW,95000,Dealer,Diesel,Automatic,11.7,2993,5,1899000
Maruti,120000,Individual,Diesel,Manual,19.3,1248,5,350000
Maruti,30000,Individual,Petrol,Manual,23.95,998,5,380000
Hyundai,60000,Individual,Diesel,Manual,21.38,1396,5,880000
Honda,67000,Dealer,Diesel,Manual,25.8,1498,5,475000
Toyota,70000,Individual,Diesel,Automatic,11.36,2755,7,1800000
Jaguar,34600,Dealer,Diesel,Automatic,19.33,1999,5,3500000
Maruti,66516,Dealer,Petrol,Manual,22.74,796,5,220000
Maruti,44000,Dealer,Petrol,Automatic,19.12,1373,5,780000
Tata,100000,Individual,Diesel,Manual,13.93,2179,7,400000
Volkswagen,49361,Dealer,Petrol,Manual,16.09,1598,5,500000
Hyundai,44000,Individual,Petrol,Manual,18.5,1197,5,550000
Hyundai,70000,Individual,Diesel,Manual,24.0,1120,5,425000
Maruti,27000,Dealer,Petrol,Manual,19.01,1462,7,695000
Renault,70209,Dealer,Diesel,Manual,20.45,1461,5,560000
Maruti,25000,Individual,Petrol,Automatic,21.4,1197,5,599000
Honda,70000,Individual,Petrol,Manual,17.8,1497,5,715000
Hyundai,10000,Individual,Petrol,Automatic,18.15,998,5,1000000
Maruti,60000,Individual,Petrol,Manual,20.51,998,5,380000
Maruti,28563,Dealer,Petrol,Manual,21.4,1197,5,550000
Maruti,66000,Dealer,Petrol,Manual,20.51,998,5,291000
Maruti,35000,Individual,Petrol,Manual,23.95,998,5,350000
Maruti,1200,Individual,Petrol,Manual,22.05,796,5,350000
Hyundai,70000,Individual,Diesel,Manual,22.32,1582,5,700000
Mahindra,44000,Individual,Diesel,Manual,12.05,2179,7,440000
Hyundai,50000,Individual,Petrol,Manual,17.19,1197,5,680000
Hyundai,120000,Individual,Diesel,Manual,19.67,1582,5,960000
Hyundai,34000,Dealer,Petrol,Manual,13.0,1591,5,1149000
Hyundai,70000,Individual,Diesel,Manual,24.0,1120,5,380000
Maruti,50000,Dealer,Petrol,Automatic,20.51,998,5,495000
Mahindra,55424,Dealer,Diesel,Manual,16.0,2179,7,850000
Renault,5694,Dealer,Petrol,Manual,25.17,799,5,380000
Ford,50000,Individual,Diesel,Manual,25.83,1498,5,525000
Maruti,18677,Dealer,Petrol,Manual,22.0,1197,5,657000
Renault,9200,Dealer,Petrol,Manual,23.01,999,5,450000
Maruti,36000,Dealer,Diesel,Manual,28.4,1248,5,625000
Maruti,10000,Individual,Petrol,Manual,21.56,1462,5,995000
Maruti,50000,Individual,Diesel,Manual,28.4,1248,5,690000
Volkswagen,50000,Individual,Diesel,Manual,20.54,1598,5,400000
Maruti,10000,Individual,Petrol,Manual,20.85,1197,5,585000
Honda,92000,Dealer,Diesel,Manual,25.8,1498,5,425000
Ford,54523,Dealer,Diesel,Manual,20.0,1399,5,280000
Ford,25780,Dealer,Petrol,Manual,18.16,1196,5,525000
Maruti,30000,Individual,Petrol,Manual,20.85,1197,5,450000
Maruti,65120,Dealer,Petrol,Manual,20.73,1373,5,850000
Maruti,50000,Individual,Diesel,Automatic,28.4,1248,5,550000
Hyundai,66000,Dealer,Petrol,Manual,13.0,1591,5,1149000
Hyundai,7000,Dealer,Petrol,Manual,18.9,1197,5,565000
Tata,74555,Dealer,Diesel,Manual,11.57,2179,7,105000
Maruti,25000,Individual,Petrol,Automatic,23.95,998,5,410000
Hyundai,90000,Individual,Diesel,Manual,21.9,1396,5,415000
Maruti,60000,Individual,Diesel,Manual,28.09,1248,5,600000
Maruti,79000,Dealer,Diesel,Manual,19.3,1248,5,295000
Maruti,67000,Dealer,Petrol,Manual,19.7,796,5,235000
Hyundai,51000,Dealer,Petrol,Manual,18.6,1197,5,621000
Mahindra,89000,Dealer,Diesel,Manual,15.96,2523,7,625000
Maruti,26097,Dealer,Petrol,Manual,19.7,796,5,175000
Volkswagen,61000,Dealer,Diesel,Manual,20.14,1498,5,625000
Hyundai,44904,Dealer,Petrol,Manual,18.9,1197,5,400000
Audi,130000,Dealer,Diesel,Automatic,12.07,2967,7,1950000
Toyota,119440,Dealer,Diesel,Manual,12.99,2494,7,400000
Jeep,4000,Dealer,Diesel,Manual,17.1,1956,5,1750000
Ford,54000,Dealer,Diesel,Manual,25.83,1498,5,675000
Maruti,1000,Individual,Petrol,Manual,21.7,998,5,490000
Maruti,30000,Dealer,Diesel,Manual,28.09,1248,5,1095000
Hyundai,72000,Dealer,Diesel,Manual,21.27,1396,5,600000
Maruti,86156,Dealer,Petrol,Manual,19.7,796,5,185000
Honda,65000,Dealer,Diesel,Manual,27.3,1498,5,590000
Volkswagen,56238,Dealer,Diesel,Manual,20.54,1598,5,415000
Maruti,66622,Dealer,Diesel,Manual,24.3,1248,5,910000
Maruti,100000,Individual,Diesel,Manual,25.2,1248,5,400000
Toyota,80000,Individual,Diesel,Manual,12.8,2494,8,518000
Maruti,70000,Dealer,Diesel,Manual,25.2,1248,5,630000
Maruti,60000,Individual,Petrol,Manual,19.7,796,5,185000
Maruti,70000,Individual,Petrol,Manual,23.95,998,5,265000
Renault,5600,Individual,Petrol,Manual,20.0,999,7,800000
Mahindra,62000,Dealer,Diesel,Manual,16.55,2498,6,799000
Volkswagen,50000,Individual,Diesel,Manual,20.14,1498,5,790000
Tata,25000,Individual,Diesel,Manual,17.6,2179,7,800000
Tata,34293,Dealer,Diesel,Manual,17.6,2179,7,1380000
Ford,50000,Individual,Diesel,Manual,23.0,1498,5,980000
Maruti,5000,Individual,Petrol,Manual,21.7,998,5,420000
Maruti,76470,Dealer,Petrol,Manual,20.51,998,5,310000
Maruti,78010,Dealer,Petrol,Manual,20.51,998,5,309000
Mahindra,33000,Dealer,Diesel,Manual,17.3,1497,8,1335000
Maruti,101931,Dealer,Diesel,Manual,19.3,1248,5,530000
Maruti,110000,Individual,Diesel,Manual,28.4,1248,5,600000
Maruti,82000,Dealer,Diesel,Manual,25.2,1248,5,575000
Hyundai,90000,Dealer,Diesel,Manual,21.9,1396,5,540000
Maruti,35236,Dealer,Petrol,Manual,22.74,796,5,300000
Hyundai,75000,Dealer,Diesel,Manual,22.0,1582,5,900000
Maruti,25000,Individual,Petrol,Manual,23.95,998,5,350000
Mahindra,63516,Dealer,Diesel,Manual,15.1,2179,7,850000
Maruti,14000,Dealer,Petrol,Manual,20.73,1373,5,840000
Maruti,11400,Dealer,Petrol,Manual,20.52,1197,5,490000
Maruti,39000,Dealer,Petrol,Automatic,23.1,998,5,465000
Ford,60000,Individual,Diesel,Manual,23.0,1498,5,850000
Hyundai,80000,Individual,Petrol,Manual,20.36,1197,5,145000
BMW,40000,Dealer,Diesel,Automatic,19.59,1995,5,3000000
Honda,98000,Individual,Diesel,Manual,26.0,1498,5,580000
Hyundai,25000,Individual,Petrol,Manual,18.9,1197,5,600000
Maruti,75000,Dealer,Diesel,Manual,27.39,1248,5,645000
Maruti,46852,Dealer,Diesel,Manual,22.9,1248,5,620000
Honda,70000,Dealer,Petrol,Manual,17.7,1497,5,235000
Maruti,14000,Dealer,Petrol,Manual,19.01,1462,6,1150000
Mahindra,30000,Individual,Diesel,Manual,16.55,2498,6,850000
Maruti,50000,Individual,Diesel,Manual,27.62,793,5,290000
Maruti,100000,Individual,Diesel,Manual,17.8,1248,5,250000
Maruti,40000,Individual,Petrol,Manual,20.51,998,5,325000
Maruti,99000,Individual,Diesel,Manual,28.09,1248,5,651000
Datsun,35000,Individual,Petrol,Manual,19.44,1198,7,350000
Volkswagen,60000,Individual,Diesel,Manual,22.07,1199,5,400000
Honda,80000,Individual,Petrol,Manual,17.0,1497,5,320000
Mahindra,87000,Dealer,Diesel,Manual,16.0,2179,7,1350000
Maruti,43000,Dealer,Petrol,Manual,22.0,1197,5,540000
Maruti,35000,Dealer,Petrol,Automatic,19.56,1197,5,670000
Honda,68759,Dealer,Petrol,Manual,17.0,1497,5,350000
Volkswagen,87566,Dealer,Petrol,Manual,15.26,1598,5,441000
Ford,20000,Individual,Petrol,Manual,18.16,1196,5,590000
Skoda,31800,Dealer,Petrol,Automatic,14.84,1598,5,685000
Hyundai,5000,Individual,Petrol,Automatic,14.8,1591,5,1350000
Maruti,41000,Dealer,Petrol,Automatic,20.51,998,5,435000
Maruti,60000,Dealer,Diesel,Manual,27.39,1248,5,850000
Renault,4000,Individual,Petrol,Manual,25.17,799,5,429000
Ford,69000,Dealer,Diesel,Manual,22.77,1498,5,599000
Toyota,120000,Individual,Diesel,Automatic,11.36,2755,7,1500000
Maruti,29349,Dealer,Petrol,Manual,20.73,1373,5,990000
Audi,17000,Dealer,Petrol,Automatic,17.84,1395,5,3400000
Toyota,74896,Dealer,Diesel,Manual,12.55,2982,7,1400000
BMW,51000,Dealer,Diesel,Automatic,16.07,1995,5,925000
Honda,87000,Dealer,Petrol,Manual,10.8,2354,5,475000
Maruti,77831,Dealer,Diesel,Manual,22.9,1248,5,450000
Maruti,58000,Dealer,Petrol,Manual,21.63,998,5,495000
Maruti,120000,Individual,Diesel,Manual,28.4,1248,5,560000
Toyota,63000,Dealer,Diesel,Manual,12.99,2494,8,1035000
Maruti,32000,Dealer,Petrol,Manual,20.73,1373,5,795000
Hyundai,45000,Dealer,Petrol,Manual,18.9,1197,5,405000
Honda,20000,Individual,Petrol,Manual,18.0,1198,5,550000
Toyota,65750,Dealer,Diesel,Manual,13.68,2393,8,1925000
Tata,60000,Individual,Diesel,Manual,27.28,1047,5,425000
Toyota,44236,Dealer,Diesel,Manual,12.99,2494,7,1611000
Maruti,80000,Dealer,Petrol,Manual,22.74,796,5,290000
Land Rover,40000,Dealer,Diesel,Automatic,12.65,2993,5,6300000
Maruti,60000,Individual,Petrol,Manual,20.51,998,5,375000
Renault,40000,Dealer,Petrol,Manual,25.17,799,5,350000
Datsun,30000,Individual,Petrol,Manual,22.5,999,5,255000
BMW,12000,Dealer,Diesel,Automatic,17.09,2993,4,6400000
Renault,30000,Individual,Petrol,Manual,25.17,799,5,310000
Mercedes-Benz,20000,Dealer,Diesel,Automatic,17.9,2143,5,5100000
Maruti,90000,Individual,Diesel,Manual,26.59,1248,5,552000
Hyundai,37400,Individual,Diesel,Manual,24.0,1120,5,520000
Hyundai,39000,Dealer,Petrol,Manual,13.0,1591,5,920000
Hyundai,10000,Individual,Petrol,Automatic,17.4,1197,5,750000
Hyundai,58000,Dealer,Petrol,Manual,18.6,1197,5,590000
Maruti,60000,Individual,Petrol,Manual,20.92,998,5,254000
Maruti,50000,Individual,Diesel,Manual,28.09,1248,5,650000
Ford,60000,Individual,Diesel,Manual,20.0,1399,5,360000
Renault,68000,Dealer,Petrol,Manual,25.17,799,5,325000
Maruti,43000,Dealer,Petrol,Manual,20.85,1197,5,625000
Maruti,37000,Dealer,Petrol,Manual,18.9,998,5,390000
Maruti,20000,Individual,Petrol,Manual,20.85,1197,5,525000
Hyundai,82000,Dealer,Petrol,Automatic,16.95,1197,5,285000
Hyundai,63000,Dealer,Petrol,Manual,20.36,1197,5,355000
Maruti,110000,Individual,Diesel,Manual,23.4,1248,5,390000
Maruti,50000,Individual,Petrol,Manual,18.6,1197,5,370000
Maruti,85520,Dealer,Petrol,Manual,22.0,1197,5,280000
Hyundai,10000,Individual,Petrol,Manual,17.0,1591,5,1170000
Ford,60172,Dealer,Petrol,Automatic,16.5,1499,5,800000
Hyundai,66000,Individual,Diesel,Manual,22.32,1582,5,500000
Hyundai,47527,Dealer,Diesel,Manual,22.54,1396,5,900000
Hyundai,64000,Dealer,Petrol,Manual,18.9,1197,5,390000
Hyundai,28054,Individual,Petrol,Manual,17.92,1086,5,398000
Mahindra,75823,Dealer,Diesel,Manual,10.5,2179,8,310000
Mahindra,56500,Dealer,Diesel,Automatic,16.0,1997,7,1275000
Toyota,70000,Individual,Diesel,Manual,14.24,2755,7,2700000
Mahindra,40328,Dealer,Diesel,Manual,15.1,2179,7,1550000
Hyundai,91462,Dealer,Diesel,Automatic,19.08,1582,5,580000
Maruti,32000,Individual,Diesel,Manual,28.4,1248,5,750000
Ford,81000,Dealer,Diesel,Manual,22.7,1498,5,575000
Hyundai,10000,Dealer,Diesel,Automatic,17.6,1582,5,1550000
Hyundai,54943,Dealer,Petrol,Manual,20.36,1197,5,280000
Tata,80000,Individual,Diesel,Manual,13.93,2179,7,285000
Maruti,25884,Dealer,Petrol,Manual,23.95,998,5,385000
Ford,76000,Dealer,Diesel,Manual,20.0,1399,5,395000
Maruti,14000,Dealer,Petrol,Manual,21.01,1197,5,640000
Mahindra,120000,Dealer,Diesel,Manual,13.6,2523,7,625000
Honda,71000,Dealer,Petrol,Manual,17.8,1497,5,850000
Toyota,68194,Dealer,Diesel,Automatic,11.36,2755,7,1950000
Tata,80000,Dealer,Diesel,Manual,21.5,1497,5,889000
Hyundai,52221,Dealer,Petrol,Manual,20.36,1197,5,320000
BMW,80000,Dealer,Diesel,Automatic,16.09,1995,5,1850000
Ford,25000,Individual,Diesel,Manual,24.4,1498,5,771000
Volkswagen,98000,Dealer,Diesel,Manual,20.14,1498,5,599000
Hyundai,26000,Dealer,Petrol,Manual,18.6,1197,5,675000
BMW,70000,Dealer,Diesel,Automatic,15.3,2993,5,3500000
Mahindra,120000,Individual,Diesel,Manual,15.96,2523,9,400000
Hyundai,46139,Dealer,Diesel,Manual,24.0,1186,5,375000
Jaguar,60000,Individual,Diesel,Automatic,16.36,2179,5,2400000
Hyundai,12000,Individual,Petrol,Manual,18.6,1197,5,735000
Mahindra,61440,Dealer,Diesel,Manual,15.96,2523,7,650000
Ford,61706,Dealer,Diesel,Manual,25.83,1498,5,595000
Tata,6500,Individual,Petrol,Manual,23.84,1199,5,500000
Mahindra,72423,Dealer,Diesel,Manual,15.1,2179,7,760000
Hyundai,90000,Individual,Diesel,Manual,22.32,1582,5,520000
Hyundai,60000,Individual,Diesel,Manual,22.54,1396,5,725000
Maruti,43642,Dealer,Petrol,Manual,21.4,1197,5,629000
Maruti,56000,Dealer,Petrol,Manual,22.74,796,5,265000
Toyota,82000,Dealer,Diesel,Manual,12.99,2494,7,1299000
Maruti,60000,Individual,Petrol,Manual,23.95,998,5,315000
Honda,91000,Dealer,Diesel,Manual,25.6,1498,5,850000
Porsche,87000,Dealer,Diesel,Automatic,15.15,2967,5,4200000
Mahindra,100000,Individual,Diesel,Manual,15.1,2179,7,800000
Maruti,12500,Individual,Petrol,Manual,22.0,1197,5,650000
Honda,78000,Dealer,Diesel,Manual,25.8,1498,5,485000
Volkswagen,60000,Individual,Diesel,Manual,22.07,1199,5,300000
Maruti,30000,Individual,Diesel,Manual,24.3,1248,5,950000
Toyota,78000,Dealer,Diesel,Manual,12.8,2494,8,1375000
Hyundai,85204,Dealer,Diesel,Manual,19.67,1582,5,1025000
Maruti,100000,Individual,Diesel,Manual,25.2,1248,5,620000
Tata,95000,Individual,Diesel,Manual,24.7,1047,5,600000
Maruti,48000,Individual,Petrol,Automatic,21.4,1197,5,625000
Ford,90000,Individual,Diesel,Manual,20.0,1399,5,220000
Hyundai,40500,Dealer,Diesel,Manual,22.0,1582,5,845000
Maruti,40000,Individual,Petrol,Manual,21.21,1197,5,550000
Hyundai,19000,Individual,Diesel,Manual,20.5,1582,5,1310000
Hyundai,33700,Dealer,Diesel,Manual,24.0,1120,5,450000
Mahindra,89000,Dealer,Diesel,Manual,12.05,2179,8,695000
Mahindra,108875,Dealer,Diesel,Manual,15.96,2523,7,450000
Hyundai,35166,Dealer,Petrol,Manual,18.9,1197,5,669000
Jeep,13500,Individual,Diesel,Manual,17.1,1956,5,1750000
Tata,30000,Individual,Diesel,Manual,24.7,1047,5,700000
Maruti,36000,Dealer,Petrol,Manual,20.73,1373,5,775000
Maruti,70000,Individual,Diesel,Manual,26.59,1248,5,550000
Maruti,7000,Dealer,Petrol,Manual,22.0,1197,5,610000
Maruti,70000,Dealer,Petrol,Manual,21.5,1197,5,340000
Maruti,67248,Dealer,Petrol,Manual,20.73,1373,5,495000
Volkswagen,58000,Dealer,Petrol,Manual,16.2,1199,5,690000
Toyota,120000,Individual,Diesel,Manual,13.68,2393,8,1560000
Maruti,51000,Dealer,Diesel,Manual,25.47,1248,7,835000
Ford,59000,Dealer,Diesel,Manual,20.0,1399,5,410000
Mahindra,120000,Individual,Diesel,Manual,15.96,2523,9,600000
Honda,48000,Dealer,Diesel,Manual,27.4,1498,5,545000
Maruti,123273,Dealer,Diesel,Manual,26.59,1248,5,410000
Hyundai,32500,Dealer,Petrol,Manual,15.8,1591,5,1100000
Mahindra,78000,Dealer,Diesel,Manual,15.96,2523,7,550000
Renault,50000,Individual,Petrol,Manual,23.01,999,5,310000
Maruti,62900,Dealer,Petrol,Manual,20.92,998,5,235000
Maruti,19000,Dealer,Diesel,Automatic,24.3,1248,5,1035000
Renault,70000,Individual,Diesel,Manual,19.01,1461,5,690000
Maruti,19000,Dealer,Petrol,Automatic,20.51,998,5,485000
Hyundai,25000,Individual,Diesel,Manual,22.1,1396,5,999000
Maruti,27894,Dealer,Petrol,Manual,21.79,998,5,375000
Hyundai,50000,Individual,Diesel,Manual,22.32,1582,5,620000
Ford,74000,Individual,Diesel,Manual,23.0,1498,5,740000
Honda,4387,Dealer,Petrol,Manual,17.8,1198,5,685000
Maruti,44000,Dealer,Diesel,Manual,20.77,1248,7,770000
Hyundai,116589,Dealer,Diesel,Manual,19.67,1582,5,1100000
Maruti,35000,Individual,Petrol,Manual,22.0,1197,5,630000
Honda,70900,Dealer,Petrol,Manual,17.0,1497,5,625000
Maruti,54566,Dealer,Diesel,Manual,24.3,1248,5,789000
Honda,76000,Dealer,Diesel,Manual,25.8,1498,5,350000
Mahindra,89635,Dealer,Diesel,Manual,13.6,2523,9,410000
Hyundai,87000,Dealer,Diesel,Automatic,19.08,1582,5,595000
Hyundai,55321,Dealer,Diesel,Manual,19.67,1582,5,1275000
Maruti,72715,Dealer,Petrol,Manual,20.92,998,5,210000
Maruti,58000,Dealer,Diesel,Manual,19.3,1248,5,550000
Hyundai,22218,Dealer,Petrol,Manual,18.6,1197,5,715000
Maruti,1001,Dealer,Petrol,Automatic,19.56,1197,5,850000
Maruti,55000,Dealer,Diesel,Manual,28.09,1248,5,625000
Tata,50500,Individual,Diesel,Manual,27.28,1047,5,380000
Maruti,61000,Dealer,Diesel,Automatic,28.4,1248,5,745000
Hyundai,30000,Individual,Diesel,Manual,22.1,1396,5,920000
Hyundai,76602,Dealer,Petrol,Manual,20.36,1197,5,320000
Maruti,70000,Individual,Petrol,Manual,24.7,796,5,270000
Ford,25000,Individual,Diesel,Manual,24.4,1498,5,790000
Maruti,77000,Dealer,Diesel,Manual,19.3,1248,5,700000
Maruti,77600,Dealer,Diesel,Automatic,28.4,1248,5,695000
Maruti,45000,Dealer,Petrol,Manual,22.74,796,5,285000
Maruti,85000,Dealer,Diesel,Manual,22.9,1248,5,615000
Volkswagen,48900,Dealer,Petrol,Manual,16.47,1198,5,514000
Mahindra,60000,Individual,Diesel,Manual,13.5,2179,5,400000
Mahindra,58230,Dealer,Diesel,Manual,15.1,2179,7,800000
Maruti,80000,Individual,Diesel,Manual,19.3,1248,5,375000
Maruti,20332,Dealer,Petrol,Automatic,21.4,1197,5,660000
Mahindra,73435,Dealer,Diesel,Manual,15.96,2523,7,675000
Ford,22128,Dealer,Diesel,Manual,23.0,1498,5,1135000
Maruti,21900,Dealer,Petrol,Manual,24.7,796,5,360000
Volkswagen,80000,Individual,Diesel,Manual,20.54,1598,5,525000
Honda,78000,Individual,Petrol,Manual,17.0,1497,5,350000
Maruti,25000,Individual,Petrol,Automatic,23.1,998,5,530000
Maruti,12000,Dealer,Diesel,Manual,24.3,1248,5,925000
Maruti,100000,Individual,Petrol,Manual,19.7,796,5,145000
Hyundai,18000,Dealer,Petrol,Manual,20.36,1197,5,330000
Audi,100000,Dealer,Diesel,Automatic,18.53,1968,5,2275000
Honda,30000,Dealer,Diesel,Manual,26.0,1498,5,500000
Honda,10000,Individual,Diesel,Automatic,23.8,1498,5,795000
Maruti,91000,Dealer,Diesel,Manual,23.4,1248,5,550000
Hyundai,90000,Individual,Diesel,Manual,22.1,1396,5,950000
Maruti,92000,Dealer,Diesel,Manual,22.9,1248,5,480000
Hyundai,37000,Dealer,Petrol,Automatic,13.0,1591,5,1095000
Honda,58972,Dealer,Diesel,Manual,26.0,1498,5,690000
Maruti,53892,Dealer,Diesel,Manual,24.3,1248,5,780000
Maruti,20000,Dealer,Petrol,Manual,21.01,1197,5,770000
Maruti,69000,Dealer,Diesel,Manual,27.39,1248,5,790000
Volkswagen,66000,Dealer,Diesel,Manual,20.54,1598,5,490000
Jeep,50000,Individual,Diesel,Manual,17.1,1956,5,1500000
Hyundai,54000,Dealer,Diesel,Manual,22.54,1396,5,660000
Maruti,35000,Individual,Petrol,Manual,23.95,998,5,213000
Maruti,112000,Dealer,Diesel,Manual,23.4,1248,5,550000
Maruti,40000,Individual,Petrol,Manual,23.95,998,5,300000
Maruti,90000,Individual,Diesel,Manual,28.4,1248,5,700000
Maruti,37000,Dealer,Diesel,Manual,28.4,1248,5,811000
Hyundai,25000,Individual,Diesel,Manual,20.5,1582,5,1500000
Hyundai,53000,Individual,Diesel,Manual,21.38,1396,5,1100000
Renault,73000,Dealer,Diesel,Automatic,19.6,1461,5,895000
Maruti,115852,Dealer,Diesel,Manual,28.09,1248,5,655000
Maruti,13500,Individual,Petrol,Manual,21.01,1197,5,578000
